,year,Race_url,stage,stage_url,stage_type,profile_icon,stage_winner,stage_winner_url,stage_winner_time,stage_distance,stage_vertical_meters,gc_leader,gc_leader_url,gc_stage_time
241,1996,race/tour-de-france/1996,'s-Hertogenbosch,https://www.procyclingstats.com/race/tour-de-france/1996/stage-1,RR,p1,{'rider_name': 'MONCASSIN Frédéric'},{'rider_url': 'rider/frederic-moncassin'},{'time': '5:00:01'},209.0,1139.0,{'rider_name': 'ZÜLLE Alex'},{'rider_url': 'rider/alex-zulle'},5:00:01
242,1996,race/tour-de-france/1996,Wasquehal,https://www.procyclingstats.com/race/tour-de-france/1996/stage-2,RR,p1,{'rider_name': 'CIPOLLINI Mario'},{'rider_url': 'rider/mario-cipollini'},{'time': '6:29:22'},247.5,1382.0,{'rider_name': 'ZÜLLE Alex'},{'rider_url': 'rider/alex-zulle'},6:29:22
243,1996,race/tour-de-france/1996,Nogent-sur-Oise,https://www.procyclingstats.com/race/tour-de-france/1996/stage-3,RR,p1,{'rider_name': 'ZABEL Erik'},{'rider_url': 'rider/erik-zabel'},{'time': '5:29:21'},195.0,1512.0,{'rider_name': 'MONCASSIN Frédéric'},{'rider_url': 'rider/frederic-moncassin'},5:29:21
244,1996,race/tour-de-france/1996,Lac de Madine,https://www.procyclingstats.com/race/tour-de-france/1996/stage-4,RR,p1,{'rider_name': 'SAUGRAIN Cyril'},{'rider_url': 'rider/cyril-saugrain'},{'time': '5:43:50'},232.0,2325.0,{'rider_name': 'HEULOT Stephane'},{'rider_url': 'rider/stephane-heulot'},5:43:50
245,1996,race/tour-de-france/1996,Besançon,https://www.procyclingstats.com/race/tour-de-france/1996/stage-5,RR,p1,{'rider_name': 'BLIJLEVENS Jeroen'},{'rider_url': 'rider/jeroen-blijlevens'},{'time': '6:55:53'},242.0,2518.0,{'rider_name': 'HEULOT Stephane'},{'rider_url': 'rider/stephane-heulot'},6:55:53
246,1996,race/tour-de-france/1996,Aix les Bains,https://www.procyclingstats.com/race/tour-de-france/1996/stage-6,RR,p2,{'rider_name': 'BOOGERD Michael'},{'rider_url': 'rider/michael-boogerd'},{'time': '5:05:38'},207.0,1182.0,{'rider_name': 'HEULOT Stephane'},{'rider_url': 'rider/stephane-heulot'},5:05:39
247,1996,race/tour-de-france/1996,Arc 1800,https://www.procyclingstats.com/race/tour-de-france/1996/stage-7,RR,p5,{'rider_name': 'LEBLANC Luc'},{'rider_url': 'rider/luc-leblanc'},{'time': '5:47:22'},199.0,7063.0,{'rider_name': 'BERZIN Evgeni'},{'rider_url': 'rider/evgeni-berzin'},5:48:18
248,1996,race/tour-de-france/1996,Val d'Isere,https://www.procyclingstats.com/race/tour-de-france/1996/stage-8,ITT,p5,{'rider_name': 'BERZIN Evgeni'},{'rider_url': 'rider/evgeni-berzin'},{'time': '0:51:53'},30.5,1556.0,{'rider_name': 'BERZIN Evgeni'},{'rider_url': 'rider/evgeni-berzin'},0:51:53
249,1996,race/tour-de-france/1996,Sestriere,https://www.procyclingstats.com/race/tour-de-france/1996/stage-9,RR,p5,{'rider_name': 'RIIS Bjarne'},{'rider_url': 'rider/bjarne-riis'},{'time': '1:10:44'},46.0,6659.0,{'rider_name': 'RIIS Bjarne'},{'rider_url': 'rider/bjarne-riis'},1:10:44
250,1996,race/tour-de-france/1996,Gap,https://www.procyclingstats.com/race/tour-de-france/1996/stage-10,RR,p2,{'rider_name': 'ZABEL Erik'},{'rider_url': 'rider/erik-zabel'},{'time': '5:08:10'},208.5,4030.0,{'rider_name': 'RIIS Bjarne'},{'rider_url': 'rider/bjarne-riis'},5:08:10
251,1996,race/tour-de-france/1996,Valence,https://www.procyclingstats.com/race/tour-de-france/1996/stage-11,RR,p2,{'rider_name': 'GONZÁLEZ José Jaime'},{'rider_url': 'rider/jose-jaime-gonzalez'},{'time': '5:09:12'},202.0,4411.0,{'rider_name': 'RIIS Bjarne'},{'rider_url': 'rider/bjarne-riis'},5:12:03
252,1996,race/tour-de-france/1996,Le Puy en Velay,https://www.procyclingstats.com/race/tour-de-france/1996/stage-12,RR,p2,{'rider_name': 'RICHARD Pascal'},{'rider_url': 'rider/pascal-richard'},{'time': '5:29:19'},143.5,4061.0,{'rider_name': 'RIIS Bjarne'},{'rider_url': 'rider/bjarne-riis'},5:44:33
253,1996,race/tour-de-france/1996,Superbesse,https://www.procyclingstats.com/race/tour-de-france/1996/stage-13,RR,p3,{'rider_name': 'SØRENSEN Rolf'},{'rider_url': 'rider/rolf-sorensen'},{'time': '4:03:56'},177.0,3515.0,{'rider_name': 'RIIS Bjarne'},{'rider_url': 'rider/bjarne-riis'},4:04:19
254,1996,race/tour-de-france/1996,Tulle,https://www.procyclingstats.com/race/tour-de-france/1996/stage-14,RR,p3,{'rider_name': 'ABDUZHAPAROV Djamolidine'},{'rider_url': 'rider/djamolidine-abduzhaparov'},{'time': '4:06:29'},186.5,3884.0,{'rider_name': 'RIIS Bjarne'},{'rider_url': 'rider/bjarne-riis'},4:11:22
255,1996,race/tour-de-france/1996,Villeneuve Sur Lot,https://www.procyclingstats.com/race/tour-de-france/1996/stage-15,RR,p1,{'rider_name': 'PODENZANA Massimo'},{'rider_url': 'rider/massimo-podenzana'},{'time': '3:54:52'},176.0,2629.0,{'rider_name': 'RIIS Bjarne'},{'rider_url': 'rider/bjarne-riis'},4:00:30
256,1996,race/tour-de-france/1996,Hautacam,https://www.procyclingstats.com/race/tour-de-france/1996/stage-16,RR,p5,{'rider_name': 'RIIS Bjarne'},{'rider_url': 'rider/bjarne-riis'},{'time': '4:56:16'},199.0,3541.0,{'rider_name': 'RIIS Bjarne'},{'rider_url': 'rider/bjarne-riis'},4:56:16
257,1996,race/tour-de-france/1996,Pamplona,https://www.procyclingstats.com/race/tour-de-france/1996/stage-17,RR,p4,{'rider_name': 'DUFAUX Laurent'},{'rider_url': 'rider/laurent-dufaux'},{'time': '7:07:08'},262.0,8720.0,{'rider_name': 'RIIS Bjarne'},{'rider_url': 'rider/bjarne-riis'},7:07:08
258,1996,race/tour-de-france/1996,Hendaye,https://www.procyclingstats.com/race/tour-de-france/1996/stage-18,RR,p2,{'rider_name': 'VOSKAMP Bart'},{'rider_url': 'rider/bart-voskamp'},{'time': '4:11:02'},154.5,4268.0,{'rider_name': 'RIIS Bjarne'},{'rider_url': 'rider/bjarne-riis'},4:27:58
259,1996,race/tour-de-france/1996,Bordeaux,https://www.procyclingstats.com/race/tour-de-france/1996/stage-19,RR,p1,{'rider_name': 'MONCASSIN Frédéric'},{'rider_url': 'rider/frederic-moncassin'},{'time': '5:25:11'},226.5,1754.0,{'rider_name': 'RIIS Bjarne'},{'rider_url': 'rider/bjarne-riis'},5:25:11
260,1996,race/tour-de-france/1996,Saint-Emilion,https://www.procyclingstats.com/race/tour-de-france/1996/stage-20,ITT,p1,{'rider_name': 'ULLRICH Jan'},{'rider_url': 'rider/jan-ullrich'},{'time': '1:15:31'},63.5,640.0,{'rider_name': 'RIIS Bjarne'},{'rider_url': 'rider/bjarne-riis'},1:17:49
261,1996,race/tour-de-france/1996,Paris,https://www.procyclingstats.com/race/tour-de-france/1996/stage-21,RR,p1,{'rider_name': 'BALDATO Fabio'},{'rider_url': 'rider/fabio-baldato'},{'time': '3:30:44'},147.5,1740.0,{'rider_name': 'RIIS Bjarne'},{'rider_url': 'rider/bjarne-riis'},3:30:44
262,1997,race/tour-de-france/1997,Rouen,https://www.procyclingstats.com/race/tour-de-france/1997/prologue,RR,p1,{'rider_name': 'BOARDMAN Chris'},{'rider_url': 'rider/christopher-boardman'},{'time': '0:08:20'},7.3,128.0,{'rider_name': 'BOARDMAN Chris'},{'rider_url': 'rider/christopher-boardman'},0:08:20
263,1997,race/tour-de-france/1997,Forges-les-Eaux,https://www.procyclingstats.com/race/tour-de-france/1997/stage-1,RR,p1,{'rider_name': 'CIPOLLINI Mario'},{'rider_url': 'rider/mario-cipollini'},{'time': '4:39:59'},192.0,2080.0,{'rider_name': 'CIPOLLINI Mario'},{'rider_url': 'rider/mario-cipollini'},4:39:59
264,1997,race/tour-de-france/1997,Vire,https://www.procyclingstats.com/race/tour-de-france/1997/stage-2,RR,p1,{'rider_name': 'CIPOLLINI Mario'},{'rider_url': 'rider/mario-cipollini'},{'time': '6:27:47'},262.0,2808.0,{'rider_name': 'CIPOLLINI Mario'},{'rider_url': 'rider/mario-cipollini'},6:27:47
265,1997,race/tour-de-france/1997,Plumelec,https://www.procyclingstats.com/race/tour-de-france/1997/stage-3,RR,p3,{'rider_name': 'ZABEL Erik'},{'rider_url': 'rider/erik-zabel'},{'time': '4:54:33'},224.0,2568.0,{'rider_name': 'CIPOLLINI Mario'},{'rider_url': 'rider/mario-cipollini'},4:54:44
266,1997,race/tour-de-france/1997,Puy-du-Fou,https://www.procyclingstats.com/race/tour-de-france/1997/stage-4,RR,p1,{'rider_name': 'MINALI Nicola'},{'rider_url': 'rider/nicola-minali'},{'time': '5:46:42'},223.0,1809.0,{'rider_name': 'CIPOLLINI Mario'},{'rider_url': 'rider/mario-cipollini'},5:46:42
267,1997,race/tour-de-france/1997,La Châtre,https://www.procyclingstats.com/race/tour-de-france/1997/stage-5,RR,p1,{'rider_name': 'VASSEUR Cédric'},{'rider_url': 'rider/cedric-vasseur'},{'time': '6:16:44'},261.3,2212.0,{'rider_name': 'VASSEUR Cédric'},{'rider_url': 'rider/cedric-vasseur'},6:16:44
268,1997,race/tour-de-france/1997,Marennes,https://www.procyclingstats.com/race/tour-de-france/1997/stage-6,RR,p1,{'rider_name': 'BLIJLEVENS Jeroen'},{'rider_url': 'rider/jeroen-blijlevens'},{'time': '5:58:09'},217.5,1443.0,{'rider_name': 'VASSEUR Cédric'},{'rider_url': 'rider/cedric-vasseur'},5:58:09
269,1997,race/tour-de-france/1997,Bordeaux,https://www.procyclingstats.com/race/tour-de-france/1997/stage-7,RR,p1,{'rider_name': 'ZABEL Erik'},{'rider_url': 'rider/erik-zabel'},{'time': '4:11:15'},194.0,1616.0,{'rider_name': 'VASSEUR Cédric'},{'rider_url': 'rider/cedric-vasseur'},4:11:15
270,1997,race/tour-de-france/1997,Pau,https://www.procyclingstats.com/race/tour-de-france/1997/stage-8,RR,p1,{'rider_name': 'ZABEL Erik'},{'rider_url': 'rider/erik-zabel'},{'time': '3:22:42'},161.5,1346.0,{'rider_name': 'VASSEUR Cédric'},{'rider_url': 'rider/cedric-vasseur'},3:22:42
271,1997,race/tour-de-france/1997,Loudenvielles,https://www.procyclingstats.com/race/tour-de-france/1997/stage-9,RR,p4,{'rider_name': 'BROCHARD Laurent'},{'rider_url': 'rider/laurent-brochard'},{'time': '5:24:57'},182.0,6877.0,{'rider_name': 'VASSEUR Cédric'},{'rider_url': 'rider/cedric-vasseur'},5:27:54
272,1997,race/tour-de-france/1997,Andorra Arcalis,https://www.procyclingstats.com/race/tour-de-france/1997/stage-10,RR,p5,{'rider_name': 'ULLRICH Jan'},{'rider_url': 'rider/jan-ullrich'},{'time': '7:46:06'},252.5,8572.0,{'rider_name': 'ULLRICH Jan'},{'rider_url': 'rider/jan-ullrich'},7:46:06
273,1997,race/tour-de-france/1997,Perpignan,https://www.procyclingstats.com/race/tour-de-france/1997/stage-11,RR,p2,{'rider_name': 'DESBIENS Laurent'},{'rider_url': 'rider/laurent-desbiens'},{'time': '5:05:05'},192.0,4163.0,{'rider_name': 'ULLRICH Jan'},{'rider_url': 'rider/jan-ullrich'},5:05:23
274,1997,race/tour-de-france/1997,Saint-Etienne,https://www.procyclingstats.com/race/tour-de-france/1997/stage-12,ITT,p2,{'rider_name': 'ULLRICH Jan'},{'rider_url': 'rider/jan-ullrich'},{'time': '1:16:24'},55.0,1380.0,{'rider_name': 'ULLRICH Jan'},{'rider_url': 'rider/jan-ullrich'},1:16:24
275,1997,race/tour-de-france/1997,l'alpe d'huez,https://www.procyclingstats.com/race/tour-de-france/1997/stage-13,RR,p5,{'rider_name': 'PANTANI Marco'},{'rider_url': 'rider/marco-pantani'},{'time': '5:02:42'},203.5,4099.0,{'rider_name': 'ULLRICH Jan'},{'rider_url': 'rider/jan-ullrich'},5:03:29
276,1997,race/tour-de-france/1997,Courchevel,https://www.procyclingstats.com/race/tour-de-france/1997/stage-14,RR,p5,{'rider_name': 'VIRENQUE Richard'},{'rider_url': 'rider/richard-virenque'},{'time': '4:34:16'},148.0,7111.0,{'rider_name': 'ULLRICH Jan'},{'rider_url': 'rider/jan-ullrich'},4:34:16
277,1997,race/tour-de-france/1997,Morzine-Avoriaz,https://www.procyclingstats.com/race/tour-de-france/1997/stage-15,RR,p4,{'rider_name': 'PANTANI Marco'},{'rider_url': 'rider/marco-pantani'},{'time': '5:57:16'},208.5,6828.0,{'rider_name': 'ULLRICH Jan'},{'rider_url': 'rider/jan-ullrich'},5:58:33
278,1997,race/tour-de-france/1997,Fribourg,https://www.procyclingstats.com/race/tour-de-france/1997/stage-16,RR,p2,{'rider_name': 'MENGIN Christophe'},{'rider_url': 'rider/christophe-mengin'},{'time': '4:30:11'},181.0,5568.0,{'rider_name': 'ULLRICH Jan'},{'rider_url': 'rider/jan-ullrich'},4:30:11
279,1997,race/tour-de-france/1997,Colmar,https://www.procyclingstats.com/race/tour-de-france/1997/stage-17,RR,p1,{'rider_name': 'STEPHENS Neil'},{'rider_url': 'rider/neil-stephens'},{'time': '4:54:38'},218.5,15.0,{'rider_name': 'ULLRICH Jan'},{'rider_url': 'rider/jan-ullrich'},4:58:36
280,1997,race/tour-de-france/1997,Montbeliard,https://www.procyclingstats.com/race/tour-de-france/1997/stage-18,RR,p2,{'rider_name': 'ROUS Didier'},{'rider_url': 'rider/didier-rous'},{'time': '4:24:48'},175.5,4554.0,{'rider_name': 'ULLRICH Jan'},{'rider_url': 'rider/jan-ullrich'},4:30:17
281,1997,race/tour-de-france/1997,Dijon,https://www.procyclingstats.com/race/tour-de-france/1997/stage-19,RR,p1,{'rider_name': 'TRAVERSONI Mario'},{'rider_url': 'rider/mario-traversoni'},{'time': '4:03:17'},172.0,1776.0,{'rider_name': 'ULLRICH Jan'},{'rider_url': 'rider/jan-ullrich'},4:21:14
282,1997,race/tour-de-france/1997,Disneyland-Paris,https://www.procyclingstats.com/race/tour-de-france/1997/stage-20,ITT,p1,{'rider_name': 'OLANO Abraham'},{'rider_url': 'rider/abraham-olano-manzano'},{'time': '1:15:57'},63.0,541.0,{'rider_name': 'ULLRICH Jan'},{'rider_url': 'rider/jan-ullrich'},1:16:42
283,1997,race/tour-de-france/1997,Paris,https://www.procyclingstats.com/race/tour-de-france/1997/stage-21,RR,p1,{'rider_name': 'MINALI Nicola'},{'rider_url': 'rider/nicola-minali'},{'time': '3:54:36'},149.5,1630.0,{'rider_name': 'ULLRICH Jan'},{'rider_url': 'rider/jan-ullrich'},3:54:36
284,1998,race/tour-de-france/1998,Dublin,https://www.procyclingstats.com/race/tour-de-france/1998/prologue,RR,p1,{'rider_name': 'BOARDMAN Chris'},{'rider_url': 'rider/christopher-boardman'},{'time': '0:06:12'},5.6,80.0,{'rider_name': 'BOARDMAN Chris'},{'rider_url': 'rider/christopher-boardman'},0:06:12
285,1998,race/tour-de-france/1998,Dublin,https://www.procyclingstats.com/race/tour-de-france/1998/stage-1,RR,p1,{'rider_name': 'STEELS Tom'},{'rider_url': 'rider/tom-steels'},{'time': '4:29:58'},180.0,2311.0,{'rider_name': 'BOARDMAN Chris'},{'rider_url': 'rider/christopher-boardman'},4:29:58
286,1998,race/tour-de-france/1998,Cork,https://www.procyclingstats.com/race/tour-de-france/1998/stage-2,RR,p1,{'rider_name': 'SVORADA Ján'},{'rider_url': 'rider/jan-svorada-1'},{'time': '5:45:10'},205.5,2004.0,{'rider_name': 'ZABEL Erik'},{'rider_url': 'rider/erik-zabel'},5:45:10
287,1998,race/tour-de-france/1998,Lorient,https://www.procyclingstats.com/race/tour-de-france/1998/stage-3,RR,p1,{'rider_name': 'HEPPNER Jens'},{'rider_url': 'rider/jens-heppner'},{'time': '3:33:36'},169.0,2144.0,{'rider_name': 'HAMBURGER Bo'},{'rider_url': 'rider/bo-hamburger'},3:33:38
288,1998,race/tour-de-france/1998,Cholet,https://www.procyclingstats.com/race/tour-de-france/1998/stage-4,RR,p1,{'rider_name': 'BLIJLEVENS Jeroen'},{'rider_url': 'rider/jeroen-blijlevens'},{'time': '5:48:32'},252.0,2538.0,"{'rider_name': ""O'GRADY Stuart""}",{'rider_url': 'rider/stuart-o-grady'},5:48:40
289,1998,race/tour-de-france/1998,Chateauroux,https://www.procyclingstats.com/race/tour-de-france/1998/stage-5,RR,p1,{'rider_name': 'CIPOLLINI Mario'},{'rider_url': 'rider/mario-cipollini'},{'time': '5:18:49'},227.0,1678.0,"{'rider_name': ""O'GRADY Stuart""}",{'rider_url': 'rider/stuart-o-grady'},5:18:49
290,1998,race/tour-de-france/1998,Brive-la-Gaillarde,https://www.procyclingstats.com/race/tour-de-france/1998/stage-6,RR,p1,{'rider_name': 'CIPOLLINI Mario'},{'rider_url': 'rider/mario-cipollini'},{'time': '5:05:32'},210.0,3514.0,"{'rider_name': ""O'GRADY Stuart""}",{'rider_url': 'rider/stuart-o-grady'},5:05:32
291,1998,race/tour-de-france/1998,Correze,https://www.procyclingstats.com/race/tour-de-france/1998/stage-7,ITT,p1,{'rider_name': 'ULLRICH Jan'},{'rider_url': 'rider/jan-ullrich'},{'time': '1:15:25'},58.0,1318.0,{'rider_name': 'ULLRICH Jan'},{'rider_url': 'rider/jan-ullrich'},1:15:25
292,1998,race/tour-de-france/1998,Montauban,https://www.procyclingstats.com/race/tour-de-france/1998/stage-8,RR,p1,{'rider_name': 'DURAND Jacky'},{'rider_url': 'rider/jacky-durand'},{'time': '4:40:55'},189.0,3034.0,{'rider_name': 'DESBIENS Laurent'},{'rider_url': 'rider/laurent-desbiens'},4:40:55
293,1998,race/tour-de-france/1998,Pau,https://www.procyclingstats.com/race/tour-de-france/1998/stage-9,RR,p4,{'rider_name': 'VAN BON Léon'},{'rider_url': 'rider/leon-van-bon'},{'time': '5:21:10'},210.0,2778.0,{'rider_name': 'DESBIENS Laurent'},{'rider_url': 'rider/laurent-desbiens'},5:21:22
294,1998,race/tour-de-france/1998,Luchon,https://www.procyclingstats.com/race/tour-de-france/1998/stage-10,RR,p5,{'rider_name': 'MASSI Rodolfo'},{'rider_url': 'rider/rodolfo-massi'},{'time': '5:49:40'},196.5,7542.0,{'rider_name': 'ULLRICH Jan'},{'rider_url': 'rider/jan-ullrich'},5:50:39
295,1998,race/tour-de-france/1998,Plateau de Beille,https://www.procyclingstats.com/race/tour-de-france/1998/stage-11,RR,p5,{'rider_name': 'PANTANI Marco'},{'rider_url': 'rider/marco-pantani'},{'time': '5:15:27'},170.0,6672.0,{'rider_name': 'ULLRICH Jan'},{'rider_url': 'rider/jan-ullrich'},5:17:07
296,1998,race/tour-de-france/1998,Cap d'Agde,https://www.procyclingstats.com/race/tour-de-france/1998/stage-12,RR,p2,{'rider_name': 'STEELS Tom'},{'rider_url': 'rider/tom-steels'},{'time': '4:12:51'},206.0,2892.0,{'rider_name': 'ULLRICH Jan'},{'rider_url': 'rider/jan-ullrich'},4:12:51
297,1998,race/tour-de-france/1998,Carpentras,https://www.procyclingstats.com/race/tour-de-france/1998/stage-13,RR,p2,{'rider_name': 'NARDELLO Daniele'},{'rider_url': 'rider/daniele-nardello'},{'time': '4:32:46'},191.0,1769.0,{'rider_name': 'ULLRICH Jan'},{'rider_url': 'rider/jan-ullrich'},4:35:37
298,1998,race/tour-de-france/1998,Grenoble,https://www.procyclingstats.com/race/tour-de-france/1998/stage-14,RR,p5,"{'rider_name': ""O'GRADY Stuart""}",{'rider_url': 'rider/stuart-o-grady'},{'time': '4:30:53'},185.0,4651.0,{'rider_name': 'ULLRICH Jan'},{'rider_url': 'rider/jan-ullrich'},4:40:58
299,1998,race/tour-de-france/1998,Les Deux Alpes,https://www.procyclingstats.com/race/tour-de-france/1998/stage-15,RR,p4,{'rider_name': 'PANTANI Marco'},{'rider_url': 'rider/marco-pantani'},{'time': '5:43:45'},189.0,8208.0,{'rider_name': 'PANTANI Marco'},{'rider_url': 'rider/marco-pantani'},5:43:45
300,1998,race/tour-de-france/1998,Albertville,https://www.procyclingstats.com/race/tour-de-france/1998/stage-16,RR,p4,{'rider_name': 'ULLRICH Jan'},{'rider_url': 'rider/jan-ullrich'},{'time': '5:39:47'},204.0,7111.0,{'rider_name': 'PANTANI Marco'},{'rider_url': 'rider/marco-pantani'},5:39:47
301,1998,race/tour-de-france/1998,Neuchâtel,https://www.procyclingstats.com/race/tour-de-france/1998/stage-18,RR,p2,{'rider_name': 'STEELS Tom'},{'rider_url': 'rider/tom-steels'},{'time': '4:53:27'},218.0,4153.0,{'rider_name': 'PANTANI Marco'},{'rider_url': 'rider/marco-pantani'},4:53:27
302,1998,race/tour-de-france/1998,Autun,https://www.procyclingstats.com/race/tour-de-france/1998/stage-19,RR,p1,{'rider_name': 'BÄCKSTEDT Magnus'},{'rider_url': 'rider/magnus-backstedt'},{'time': '5:10:14'},238.0,2469.0,{'rider_name': 'PANTANI Marco'},{'rider_url': 'rider/marco-pantani'},5:26:52
303,1998,race/tour-de-france/1998,Le Creusot,https://www.procyclingstats.com/race/tour-de-france/1998/stage-20,ITT,p1,{'rider_name': 'ULLRICH Jan'},{'rider_url': 'rider/jan-ullrich'},{'time': '1:03:52'},53.0,790.0,{'rider_name': 'PANTANI Marco'},{'rider_url': 'rider/marco-pantani'},1:06:27
304,1998,race/tour-de-france/1998,Paris,https://www.procyclingstats.com/race/tour-de-france/1998/stage-21,RR,p1,{'rider_name': 'STEELS Tom'},{'rider_url': 'rider/tom-steels'},{'time': '3:44:36'},147.0,1593.0,{'rider_name': 'PANTANI Marco'},{'rider_url': 'rider/marco-pantani'},3:44:36
305,1999,race/tour-de-france/1999,Puy-du-Fou,https://www.procyclingstats.com/race/tour-de-france/1999/prologue,RR,p1,{'rider_name': 'ARMSTRONG Lance'},{'rider_url': 'rider/lance-armstrong'},{'time': '0:08:02'},6.8,110.0,{'rider_name': 'ARMSTRONG Lance'},{'rider_url': 'rider/lance-armstrong'},0:08:02
306,1999,race/tour-de-france/1999,Challans,https://www.procyclingstats.com/race/tour-de-france/1999/stage-1,RR,p1,{'rider_name': 'KIRSIPUU Jaan'},{'rider_url': 'rider/jaan-kirsipuu'},{'time': '4:56:18'},208.0,1829.0,{'rider_name': 'ARMSTRONG Lance'},{'rider_url': 'rider/lance-armstrong'},4:56:18
307,1999,race/tour-de-france/1999,Saint-Nazaire,https://www.procyclingstats.com/race/tour-de-france/1999/stage-2,RR,p1,{'rider_name': 'STEELS Tom'},{'rider_url': 'rider/tom-steels'},{'time': '3:45:32'},176.0,936.0,{'rider_name': 'KIRSIPUU Jaan'},{'rider_url': 'rider/jaan-kirsipuu'},3:45:32
308,1999,race/tour-de-france/1999,Laval,https://www.procyclingstats.com/race/tour-de-france/1999/stage-3,RR,p1,{'rider_name': 'STEELS Tom'},{'rider_url': 'rider/tom-steels'},{'time': '4:29:27'},194.5,1506.0,{'rider_name': 'KIRSIPUU Jaan'},{'rider_url': 'rider/jaan-kirsipuu'},4:29:27
309,1999,race/tour-de-france/1999,Blois,https://www.procyclingstats.com/race/tour-de-france/1999/stage-4,RR,p1,{'rider_name': 'CIPOLLINI Mario'},{'rider_url': 'rider/mario-cipollini'},{'time': '3:51:45'},194.5,1158.0,{'rider_name': 'KIRSIPUU Jaan'},{'rider_url': 'rider/jaan-kirsipuu'},3:51:45
310,1999,race/tour-de-france/1999,Amiens,https://www.procyclingstats.com/race/tour-de-france/1999/stage-5,RR,p1,{'rider_name': 'CIPOLLINI Mario'},{'rider_url': 'rider/mario-cipollini'},{'time': '5:36:28'},233.5,1924.0,{'rider_name': 'KIRSIPUU Jaan'},{'rider_url': 'rider/jaan-kirsipuu'},5:36:28
311,1999,race/tour-de-france/1999,Maubeuge,https://www.procyclingstats.com/race/tour-de-france/1999/stage-6,RR,p1,{'rider_name': 'CIPOLLINI Mario'},{'rider_url': 'rider/mario-cipollini'},{'time': '4:11:09'},171.5,1542.0,{'rider_name': 'KIRSIPUU Jaan'},{'rider_url': 'rider/jaan-kirsipuu'},4:11:09
