,year,Race_url,stage,stage_url,stage_type,stage_winner_time_str,profile_icon,stage_winner,stage_winner_url,stage_winner_time,stage_distance,gc_stage_time_str,stage_vertical_meters,gc_leader,gc_leader_url,gc_stage_time,power,gc_weight,gc_height,stage_grade,gc_speed
633,2014,race/tour-de-france/2014,Nîmes,https://www.procyclingstats.com/race/tour-de-france/2014/stage-15,RR,4:56:43,p1,KRISTOFF Alexander,rider/alexander-kristoff,17803,222.0,4:56:43,1675.0,NIBALI Vincenzo,rider/vincenzo-nibali,17803,385.5509067204114,65.0,1.81,0.007545045045045,12.46980845924844
634,2014,race/tour-de-france/2014,Bagneres-de-Luchon,https://www.procyclingstats.com/race/tour-de-france/2014/stage-16,RR,6:07:10,p4,ROGERS Michael,rider/michael-rogers,22030,237.5,6:15:42,4047.0,NIBALI Vincenzo,rider/vincenzo-nibali,22542,124.22522893317718,65.0,1.81,0.01704,10.535888563570223
635,2014,race/tour-de-france/2014,Saint-Lary-Soulan (Pla d'Adet),https://www.procyclingstats.com/race/tour-de-france/2014/stage-17,RR,3:35:23,p5,MAJKA Rafał,rider/rafal-majka,12923,124.5,3:36:09,3810.0,NIBALI Vincenzo,rider/vincenzo-nibali,12969,179.83263325448604,65.0,1.81,0.0306024096385542,9.599814943326392
636,2014,race/tour-de-france/2014,Hautacam,https://www.procyclingstats.com/race/tour-de-france/2014/stage-18,RR,4:04:17,p5,NIBALI Vincenzo,rider/vincenzo-nibali,14657,145.5,4:04:17,3748.0,NIBALI Vincenzo,rider/vincenzo-nibali,14657,161.29475721784846,65.0,1.81,0.0257594501718213,9.926997339155353
637,2014,race/tour-de-france/2014,Bergerac,https://www.procyclingstats.com/race/tour-de-france/2014/stage-19,RR,4:43:41,p1,NAVARDAUSKAS Ramūnas,rider/ramunas-navardauskas,17021,208.5,4:43:48,1659.0,NIBALI Vincenzo,rider/vincenzo-nibali,17028,368.0637076057998,65.0,1.81,0.0079568345323741,12.244538407329104
638,2014,race/tour-de-france/2014,Perigueux,https://www.procyclingstats.com/race/tour-de-france/2014/stage-20,ITT,1:06:21,p3,MARTIN Tony,rider/tony-martin,3981,54.0,1:08:19,611.0,NIBALI Vincenzo,rider/vincenzo-nibali,4099,495.4961883998992,65.0,1.81,0.0113148148148148,13.173944864601122
639,2014,race/tour-de-france/2014,Paris,https://www.procyclingstats.com/race/tour-de-france/2014/stage-21,RR,3:20:50,p1,KITTEL Marcel,rider/marcel-kittel,12050,137.5,3:21:14,805.0,NIBALI Vincenzo,rider/vincenzo-nibali,12074,291.86653798736234,65.0,1.81,0.0058545454545454,11.388106675501076
640,2015,race/tour-de-france/2015,Utrecht,https://www.procyclingstats.com/race/tour-de-france/2015/stage-1,ITT,0:14:56,p1,DENNIS Rohan,rider/rohan-dennis,896,13.8,0:14:56,28.0,DENNIS Rohan,rider/rohan-dennis,896,674.5304922660521,72.0,1.82,0.0020289855072463,15.401785714285714
641,2015,race/tour-de-france/2015,Neeltje Jans,https://www.procyclingstats.com/race/tour-de-france/2015/stage-2,RR,3:29:03,p1,GREIPEL André,rider/andre-greipel,12543,166.0,3:29:03,241.0,CANCELLARA Fabian,rider/fabian-cancellara,12543,428.51574451205465,80.0,1.86,0.0014518072289156,13.23447341146456
642,2015,race/tour-de-france/2015,Huy,https://www.procyclingstats.com/race/tour-de-france/2015/stage-3,RR,3:26:54,p3,RODRÍGUEZ Joaquim,rider/joaquim-rodriguez,12414,159.5,3:26:54,1435.0,FROOME Chris,rider/christopher-froome,12414,449.9468537071657,68.0,1.86,0.0089968652037617,12.848396971161591
643,2015,race/tour-de-france/2015,Cambrai,https://www.procyclingstats.com/race/tour-de-france/2015/stage-4,RR,5:28:58,p1,MARTIN Tony,rider/tony-martin,19738,223.5,5:28:58,1552.0,MARTIN Tony,rider/tony-martin,19738,295.6406698178283,75.0,1.85,0.0069440715883668,11.323335697639072
644,2015,race/tour-de-france/2015,Amiens,https://www.procyclingstats.com/race/tour-de-france/2015/stage-5,RR,4:39:00,p1,GREIPEL André,rider/andre-greipel,16740,189.5,4:39:00,1606.0,MARTIN Tony,rider/tony-martin,16740,302.5781175763169,75.0,1.85,0.0084749340369393,11.320191158900837
645,2015,race/tour-de-france/2015,Le Havre,https://www.procyclingstats.com/race/tour-de-france/2015/stage-6,RR,4:53:46,p3,ŠTYBAR Zdeněk,rider/zdenek-stybar,17626,191.5,4:53:48,1694.0,MARTIN Tony,rider/tony-martin,17628,291.9552991183567,75.0,1.85,0.0088459530026109,10.86339913773542
646,2015,race/tour-de-france/2015,Fougères,https://www.procyclingstats.com/race/tour-de-france/2015/stage-7,RR,4:27:25,p1,CAVENDISH Mark,rider/mark-cavendish,16045,190.5,4:27:25,1694.0,FROOME Chris,rider/christopher-froome,16045,343.239417807056,68.0,1.86,0.0088923884514435,11.872857588033655
647,2015,race/tour-de-france/2015,Mûr-de-bretagne,https://www.procyclingstats.com/race/tour-de-france/2015/stage-8,RR,4:20:55,p3,VUILLERMOZ Alexis,rider/alexis-vuillermoz,15655,181.5,4:21:05,2057.0,FROOME Chris,rider/christopher-froome,15665,356.36095497053714,68.0,1.86,0.0113333333333333,11.586338972231088
648,2015,race/tour-de-france/2015,La Pierre-Saint-Martin,https://www.procyclingstats.com/race/tour-de-france/2015/stage-10,RR,4:22:07,p5,FROOME Chris,rider/christopher-froome,15727,167.0,4:22:07,2655.0,FROOME Chris,rider/christopher-froome,15727,122.86700087262896,68.0,1.86,0.0158982035928143,10.618681248807782
649,2015,race/tour-de-france/2015,Cauterets,https://www.procyclingstats.com/race/tour-de-france/2015/stage-11,RR,5:02:01,p5,MAJKA Rafał,rider/rafal-majka,18121,188.0,5:07:22,4099.0,FROOME Chris,rider/christopher-froome,18442,150.01439336440026,68.0,1.86,0.0218031914893617,10.194122112569136
650,2015,race/tour-de-france/2015,Plateau de Beille,https://www.procyclingstats.com/race/tour-de-france/2015/stage-12,RR,5:40:14,p5,RODRÍGUEZ Joaquim,rider/joaquim-rodriguez,20414,195.0,5:47:01,4948.0,FROOME Chris,rider/christopher-froome,20821,153.3172276653731,68.0,1.86,0.0253743589743589,9.365544402286153
651,2015,race/tour-de-france/2015,Rodez,https://www.procyclingstats.com/race/tour-de-france/2015/stage-13,RR,4:43:42,p2,VAN AVERMAET Greg,rider/greg-van-avermaet,17022,198.5,4:43:49,2299.0,FROOME Chris,rider/christopher-froome,17029,363.61293593817504,68.0,1.86,0.0115818639798488,11.656585824182278
652,2015,race/tour-de-france/2015,Mende,https://www.procyclingstats.com/race/tour-de-france/2015/stage-14,RR,4:23:43,p5,CUMMINGS Steve,rider/stephen-cummings,15823,178.5,4:27:58,2772.0,FROOME Chris,rider/christopher-froome,16078,128.7811134785649,68.0,1.86,0.0155294117647058,11.10212713024008
653,2015,race/tour-de-france/2015,Valence,https://www.procyclingstats.com/race/tour-de-france/2015/stage-15,RR,3:56:35,p2,GREIPEL André,rider/andre-greipel,14195,183.0,3:56:35,1993.0,FROOME Chris,rider/christopher-froome,14195,467.9285440291732,68.0,1.86,0.0108907103825136,12.891863332159213
654,2015,race/tour-de-france/2015,Gap,https://www.procyclingstats.com/race/tour-de-france/2015/stage-16,RR,4:30:10,p4,PLAZA Rubén,rider/ruben-plaza,16210,201.0,4:48:22,2322.0,FROOME Chris,rider/christopher-froome,17302,111.6452704215038,68.0,1.86,0.0115522388059701,11.617154086232803
655,2015,race/tour-de-france/2015,Pra-Loup,https://www.procyclingstats.com/race/tour-de-france/2015/stage-17,RR,4:12:17,p5,GESCHKE Simon,rider/simon-geschke,15137,161.0,4:19:33,4208.0,FROOME Chris,rider/christopher-froome,15573,178.1917245768466,68.0,1.86,0.0261366459627329,10.33840621588647
656,2015,race/tour-de-france/2015,Saint-Jean-de-Maurienne,https://www.procyclingstats.com/race/tour-de-france/2015/stage-18,RR,5:03:40,p4,BARDET Romain,rider/romain-bardet,18220,186.5,5:06:42,4424.0,FROOME Chris,rider/christopher-froome,18402,159.8695381213941,68.0,1.86,0.0237211796246648,10.134767960004348
657,2015,race/tour-de-france/2015,La Toussuire - Les Sybelles,https://www.procyclingstats.com/race/tour-de-france/2015/stage-19,RR,4:22:53,p5,NIBALI Vincenzo,rider/vincenzo-nibali,15773,138.0,4:24:07,4545.0,FROOME Chris,rider/christopher-froome,15847,177.44828971987627,68.0,1.86,0.0329347826086956,8.708272859216255
658,2015,race/tour-de-france/2015,l'Alpe d'Huez,https://www.procyclingstats.com/race/tour-de-france/2015/stage-20,RR,3:17:21,p5,PINOT Thibaut,rider/thibaut-pinot,11841,110.5,3:18:59,3164.0,FROOME Chris,rider/christopher-froome,11939,168.15004677044223,68.0,1.86,0.0286334841628959,9.255381522740596
